Datetime,hour,day,Energy
2025-04-03 12:00:00,12,3,33.17918702246917
2025-04-03 13:00:00,13,3,36.566699639854306
2025-04-03 14:00:00,14,3,41.13250215733571
2025-04-03 15:00:00,15,3,41.110987736208884
2025-04-03 16:00:00,16,3,37.94732617331352
2025-04-03 17:00:00,17,3,44.84867614561466
2025-04-03 18:00:00,18,3,41.5640746047394
2025-04-03 19:00:00,19,3,48.999330954799795
2025-04-03 20:00:00,20,3,48.37634532721113
2025-04-03 21:00:00,21,3,52.83995318048196
2025-04-03 22:00:00,22,3,45.83888314101338
2025-04-03 23:00:00,23,3,48.95418185940028
2025-04-04 00:00:00,0,4,16.409301092938968
2025-04-04 01:00:00,1,4,16.950080095832604
2025-04-04 02:00:00,2,4,20.364154759179463
2025-04-04 03:00:00,3,4,28.136210500435503
2025-04-04 04:00:00,4,4,25.20183437214008
2025-04-04 05:00:00,5,4,25.50903919514357
2025-04-04 06:00:00,6,4,30.99427429147036
2025-04-04 07:00:00,7,4,27.400009476083625
2025-04-04 08:00:00,8,4,31.540352280298787
2025-04-04 09:00:00,9,4,30.820892895559403
2025-04-04 10:00:00,10,4,34.753894612057735
2025-04-04 11:00:00,11,4,37.428821764746
2025-04-04 12:00:00,12,4,37.29952990484329
2025-04-04 13:00:00,13,4,37.60303578173173
2025-04-04 14:00:00,14,4,36.45798120494175
2025-04-04 15:00:00,15,4,44.05708552221456
2025-04-04 16:00:00,16,4,41.03616506457499
2025-04-04 17:00:00,17,4,42.0859213951124
2025-04-04 18:00:00,18,4,47.962100888127786
2025-04-04 19:00:00,19,4,48.81495594715734
2025-04-04 20:00:00,20,4,47.32555531757274
2025-04-04 21:00:00,21,4,44.90594619813365
2025-04-04 22:00:00,22,4,46.91671223246451
2025-04-04 23:00:00,23,4,44.14281454672047
2025-04-05 00:00:00,0,5,15.557973785035085
2025-04-05 01:00:00,1,5,16.132906050997
2025-04-05 02:00:00,2,5,23.829351855160265
2025-04-05 03:00:00,3,5,22.44114182303685
2025-04-05 04:00:00,4,5,20.94167291624916
2025-04-05 05:00:00,5,5,29.397874553159234
2025-04-05 06:00:00,6,5,24.364557790211382
2025-04-05 07:00:00,7,5,26.776714087066104
2025-04-05 08:00:00,8,5,27.956061231269405
2025-04-05 09:00:00,9,5,31.02637254426534
2025-04-05 10:00:00,10,5,29.47972352731829
2025-04-05 11:00:00,11,5,34.208364342479314
2025-04-05 12:00:00,12,5,34.48082494892778
2025-04-05 13:00:00,13,5,38.63411113899523
2025-04-05 14:00:00,14,5,39.65541347966532
2025-04-05 15:00:00,15,5,36.13768511537858
2025-04-05 16:00:00,16,5,42.53703261891189
2025-04-05 17:00:00,17,5,43.7037636651591
2025-04-05 18:00:00,18,5,45.43544690342839
2025-04-05 19:00:00,19,5,38.992098522525524
2025-04-05 20:00:00,20,5,51.062580150874886
2025-04-05 21:00:00,21,5,49.36501959653731
2025-04-05 22:00:00,22,5,46.42988410145596
2025-04-05 23:00:00,23,5,49.9146894084788
2025-04-06 00:00:00,0,6,17.270740063570184
2025-04-06 01:00:00,1,6,17.90155726703542
2025-04-06 02:00:00,2,6,17.498643187078102
2025-04-06 03:00:00,3,6,19.87926246580671
2025-04-06 04:00:00,4,6,24.7243568030849
2025-04-06 05:00:00,5,6,27.486821019719518
2025-04-06 06:00:00,6,6,25.522418533021966
2025-04-06 07:00:00,7,6,28.045313602395368
2025-04-06 08:00:00,8,6,29.073845661899053
2025-04-06 09:00:00,9,6,31.93276174736112
2025-04-06 10:00:00,10,6,32.717299850658186
2025-04-06 11:00:00,11,6,35.94340358354277
2025-04-06 12:00:00,12,6,34.14919443832989
2025-04-06 13:00:00,13,6,37.60626470063369
2025-04-06 14:00:00,14,6,36.107163177699526
2025-04-06 15:00:00,15,6,38.63340518030903
2025-04-06 16:00:00,16,6,41.0875196175628
2025-04-06 17:00:00,17,6,36.15648105682494
2025-04-06 18:00:00,18,6,40.380197820308936
2025-04-06 19:00:00,19,6,41.990484632339985
2025-04-06 20:00:00,20,6,44.631248244543016
2025-04-06 21:00:00,21,6,48.25618296147815
2025-04-06 22:00:00,22,6,48.668748182376326
2025-04-06 23:00:00,23,6,47.552578781355336
2025-04-07 00:00:00,0,0,20.792174315482463
2025-04-07 01:00:00,1,0,21.46525036740819
2025-04-07 02:00:00,2,0,24.726705142906777
2025-04-07 03:00:00,3,0,30.85081311092118
2025-04-07 04:00:00,4,0,29.796318601319644
2025-04-07 05:00:00,5,0,35.27042128698558
2025-04-07 06:00:00,6,0,29.3233384977777
2025-04-07 07:00:00,7,0,30.90333042670522
2025-04-07 08:00:00,8,0,35.69981388224665
2025-04-07 09:00:00,9,0,40.13310691544577
2025-04-07 10:00:00,10,0,38.18870037518459
2025-04-07 11:00:00,11,0,37.86780019948859
2025-04-07 12:00:00,12,0,43.90445185216181
2025-04-07 13:00:00,13,0,37.751556455095205
2025-04-07 14:00:00,14,0,41.55518656636854
2025-04-07 15:00:00,15,0,44.297573572268874
2025-04-07 16:00:00,16,0,46.71155132642238
2025-04-07 17:00:00,17,0,50.64613456941886
2025-04-07 18:00:00,18,0,46.41983900996125
2025-04-07 19:00:00,19,0,49.872286575292286
2025-04-07 20:00:00,20,0,49.52214189622486
2025-04-07 21:00:00,21,0,47.18976987955607
2025-04-07 22:00:00,22,0,49.70247364953393
2025-04-07 23:00:00,23,0,50.16907765781621
2025-04-08 00:00:00,0,1,23.523881951815042
2025-04-08 01:00:00,1,1,25.615475878375943
2025-04-08 02:00:00,2,1,28.32125417826421
2025-04-08 03:00:00,3,1,25.4396489120234
2025-04-08 04:00:00,4,1,27.171806324105745
2025-04-08 05:00:00,5,1,30.015118195218566
2025-04-08 06:00:00,6,1,30.91384805071379
2025-04-08 07:00:00,7,1,31.247849482277267
2025-04-08 08:00:00,8,1,30.444449140128523
2025-04-08 09:00:00,9,1,36.28627733742093
2025-04-08 10:00:00,10,1,37.5102799194148
2025-04-08 11:00:00,11,1,37.76007359007356
2025-04-08 12:00:00,12,1,34.057139898887115
2025-04-08 13:00:00,13,1,40.27088941599298
2025-04-08 14:00:00,14,1,40.901941370429185
2025-04-08 15:00:00,15,1,42.18383442561624
2025-04-08 16:00:00,16,1,39.169064851722204
2025-04-08 17:00:00,17,1,43.696232145795356
2025-04-08 18:00:00,18,1,45.814666539437404
2025-04-08 19:00:00,19,1,46.31098567212349
2025-04-08 20:00:00,20,1,50.92317887013874
2025-04-08 21:00:00,21,1,55.15126013776014
2025-04-08 22:00:00,22,1,54.44363957503456
2025-04-08 23:00:00,23,1,54.34481117658883
2025-04-09 00:00:00,0,2,21.94259163836964
2025-04-09 01:00:00,1,2,19.85229997627319
2025-04-09 02:00:00,2,2,23.1122160485169
2025-04-09 03:00:00,3,2,23.951441254692664
2025-04-09 04:00:00,4,2,27.5618497370649
2025-04-09 05:00:00,5,2,27.62038587006797
2025-04-09 06:00:00,6,2,33.836014353988816
2025-04-09 07:00:00,7,2,32.89516495165207
2025-04-09 08:00:00,8,2,37.867069364638354
2025-04-09 09:00:00,9,2,28.73237897112589
2025-04-09 10:00:00,10,2,35.419955215412685
2025-04-09 11:00:00,11,2,33.919016859278265
2025-04-09 12:00:00,12,2,35.76334893080643
2025-04-09 13:00:00,13,2,39.76272576795469
2025-04-09 14:00:00,14,2,45.547903673682974
2025-04-09 15:00:00,15,2,46.47529317163661
2025-04-09 16:00:00,16,2,39.014964534196665
2025-04-09 17:00:00,17,2,47.05872252243062
2025-04-09 18:00:00,18,2,47.05751756983098
2025-04-09 19:00:00,19,2,46.81561026671114
2025-04-09 20:00:00,20,2,45.34814903836945
2025-04-09 21:00:00,21,2,52.08389892549774
2025-04-09 22:00:00,22,2,49.269759544697564
2025-04-09 23:00:00,23,2,54.89483911908189
2025-04-10 00:00:00,0,3,20.48483149647732
2025-04-10 01:00:00,1,3,19.709816747121025
2025-04-10 02:00:00,2,3,22.386032761678976
2025-04-10 03:00:00,3,3,24.627755035270642
2025-04-10 04:00:00,4,3,25.47832497819291
2025-04-10 05:00:00,5,3,24.83968085117343
2025-04-10 06:00:00,6,3,28.707221357452163
2025-04-10 07:00:00,7,3,31.854471016276626
2025-04-10 08:00:00,8,3,30.272353387627053
2025-04-10 09:00:00,9,3,31.9509985331459
2025-04-10 10:00:00,10,3,33.0008313137487
2025-04-10 11:00:00,11,3,37.51442711591993
2025-04-10 12:00:00,12,3,35.08630803689587
2025-04-10 13:00:00,13,3,35.53458421190775
2025-04-10 14:00:00,14,3,38.76745532228551
2025-04-10 15:00:00,15,3,38.65448491594323
2025-04-10 16:00:00,16,3,37.24921687983448
2025-04-10 17:00:00,17,3,47.97331377913309
2025-04-10 18:00:00,18,3,47.05968191978765
2025-04-10 19:00:00,19,3,44.182988508373526
2025-04-10 20:00:00,20,3,45.71390169600549
2025-04-10 21:00:00,21,3,50.22554286529643
2025-04-10 22:00:00,22,3,48.60026262659022
2025-04-10 23:00:00,23,3,52.927096177626524
2025-04-11 00:00:00,0,4,18.450238627401443
2025-04-11 01:00:00,1,4,21.33157331011482
2025-04-11 02:00:00,2,4,20.963574568563068
2025-04-11 03:00:00,3,4,23.73471503671416
2025-04-11 04:00:00,4,4,18.705536158570972
2025-04-11 05:00:00,5,4,28.341886117797465
2025-04-11 06:00:00,6,4,31.862894985630888
2025-04-11 07:00:00,7,4,26.00917740879791
2025-04-11 08:00:00,8,4,33.98043674855739
2025-04-11 09:00:00,9,4,31.542066430391834
2025-04-11 10:00:00,10,4,33.973233204516596
2025-04-11 11:00:00,11,4,33.46969780813161
2025-04-11 12:00:00,12,4,36.898344012328074
2025-04-11 13:00:00,13,4,35.20275167767504
2025-04-11 14:00:00,14,4,38.747138173021206
2025-04-11 15:00:00,15,4,37.39667605002401
2025-04-11 16:00:00,16,4,41.82989777682202
2025-04-11 17:00:00,17,4,43.86191341383719
2025-04-11 18:00:00,18,4,40.66033069729568
2025-04-11 19:00:00,19,4,45.063472973116355
2025-04-11 20:00:00,20,4,49.38100309674662
2025-04-11 21:00:00,21,4,48.56604842453018
2025-04-11 22:00:00,22,4,50.18796390595547
2025-04-11 23:00:00,23,4,49.567334754482495
2025-04-12 00:00:00,0,5,21.98442422311604
2025-04-12 01:00:00,1,5,16.761325030059844
2025-04-12 02:00:00,2,5,20.1000365461619
2025-04-12 03:00:00,3,5,24.88198987142824
2025-04-12 04:00:00,4,5,21.855725855553136
2025-04-12 05:00:00,5,5,25.40154047145345
2025-04-12 06:00:00,6,5,27.844591566962848
2025-04-12 07:00:00,7,5,29.768143771093705
2025-04-12 08:00:00,8,5,27.503918341881647
2025-04-12 09:00:00,9,5,32.15119288078932
2025-04-12 10:00:00,10,5,30.83949743948823
2025-04-12 11:00:00,11,5,34.88938333973007
2025-04-12 12:00:00,12,5,30.73862812620642
2025-04-12 13:00:00,13,5,32.91578694237693
2025-04-12 14:00:00,14,5,36.08060438409116
2025-04-12 15:00:00,15,5,45.81998666867738
2025-04-12 16:00:00,16,5,40.23319143859563
2025-04-12 17:00:00,17,5,47.13814726925244
2025-04-12 18:00:00,18,5,44.07658204436673
2025-04-12 19:00:00,19,5,46.944701761888886
2025-04-12 20:00:00,20,5,41.4976729955004
2025-04-12 21:00:00,21,5,46.98792592667775
2025-04-12 22:00:00,22,5,46.200776295653796
2025-04-12 23:00:00,23,5,47.38634472398092
2025-04-13 00:00:00,0,6,16.191571879713567
2025-04-13 01:00:00,1,6,19.81429803474142
2025-04-13 02:00:00,2,6,21.100076379096485
2025-04-13 03:00:00,3,6,19.52469787235999
2025-04-13 04:00:00,4,6,24.852277819881927
2025-04-13 05:00:00,5,6,18.60417257680104
2025-04-13 06:00:00,6,6,26.046717139077334
2025-04-13 07:00:00,7,6,34.80892816106623
2025-04-13 08:00:00,8,6,26.840104032275665
2025-04-13 09:00:00,9,6,27.41269837414952
2025-04-13 10:00:00,10,6,31.766986086459436
2025-04-13 11:00:00,11,6,34.06536038578863
2025-04-13 12:00:00,12,6,32.0483767467258
2025-04-13 13:00:00,13,6,32.89532267185002
2025-04-13 14:00:00,14,6,35.27981125239375
2025-04-13 15:00:00,15,6,39.56452326704266
2025-04-13 16:00:00,16,6,33.37580424573407
2025-04-13 17:00:00,17,6,44.14133813067703
2025-04-13 18:00:00,18,6,41.37841575117527
2025-04-13 19:00:00,19,6,43.410535415990566
2025-04-13 20:00:00,20,6,38.5126758707965
2025-04-13 21:00:00,21,6,46.152610978036385
2025-04-13 22:00:00,22,6,46.26906068332632
2025-04-13 23:00:00,23,6,48.38325883401752
2025-04-14 00:00:00,0,0,25.427729516216658
2025-04-14 01:00:00,1,0,22.189240912895215
2025-04-14 02:00:00,2,0,21.02536889076529
2025-04-14 03:00:00,3,0,25.722361540470676
2025-04-14 04:00:00,4,0,27.7079846875965
2025-04-14 05:00:00,5,0,25.863726011718583
2025-04-14 06:00:00,6,0,34.212759455568374
2025-04-14 07:00:00,7,0,34.19323934643501
2025-04-14 08:00:00,8,0,34.22451594462619
2025-04-14 09:00:00,9,0,31.75031231688037
2025-04-14 10:00:00,10,0,32.78873056156382
2025-04-14 11:00:00,11,0,41.137514830421125
2025-04-14 12:00:00,12,0,39.47403095950695
2025-04-14 13:00:00,13,0,39.9376760975225
2025-04-14 14:00:00,14,0,46.66596320296942
2025-04-14 15:00:00,15,0,44.76079935157441
2025-04-14 16:00:00,16,0,44.41639916348077
2025-04-14 17:00:00,17,0,44.91167018677477
2025-04-14 18:00:00,18,0,48.5353135392897
2025-04-14 19:00:00,19,0,47.70698104970361
2025-04-14 20:00:00,20,0,51.40485790304637
2025-04-14 21:00:00,21,0,47.52756579424422
2025-04-14 22:00:00,22,0,55.31519726052281
2025-04-14 23:00:00,23,0,52.6341596988059
2025-04-15 00:00:00,0,1,23.080782289487107
2025-04-15 01:00:00,1,1,20.471886734740327
2025-04-15 02:00:00,2,1,26.0057020828385
2025-04-15 03:00:00,3,1,27.808784022972716
2025-04-15 04:00:00,4,1,28.256021476133085
2025-04-15 05:00:00,5,1,29.724816060893325
2025-04-15 06:00:00,6,1,30.547008355940875
2025-04-15 07:00:00,7,1,32.97362431232495
2025-04-15 08:00:00,8,1,33.301422603588136
2025-04-15 09:00:00,9,1,28.86321596081396
2025-04-15 10:00:00,10,1,40.37517940182427
2025-04-15 11:00:00,11,1,37.08751059122211
2025-04-15 12:00:00,12,1,37.464465631231306
2025-04-15 13:00:00,13,1,34.935277727542065
2025-04-15 14:00:00,14,1,38.34663808662028
2025-04-15 15:00:00,15,1,42.7159879646141
2025-04-15 16:00:00,16,1,41.26235635533128
2025-04-15 17:00:00,17,1,44.112555546481644
2025-04-15 18:00:00,18,1,45.24950197112266
2025-04-15 19:00:00,19,1,45.78014280471302
2025-04-15 20:00:00,20,1,50.693804353335786
2025-04-15 21:00:00,21,1,48.45922494331563
2025-04-15 22:00:00,22,1,54.00981295648177
2025-04-15 23:00:00,23,1,55.9263321826329
2025-04-16 00:00:00,0,2,22.918896674410405
2025-04-16 01:00:00,1,2,20.464788593409406
2025-04-16 02:00:00,2,2,22.696051688933387
2025-04-16 03:00:00,3,2,25.67341192819447
2025-04-16 04:00:00,4,2,24.958724089357055
2025-04-16 05:00:00,5,2,34.35592116339064
2025-04-16 06:00:00,6,2,28.58358323582601
2025-04-16 07:00:00,7,2,29.94269976962421
2025-04-16 08:00:00,8,2,35.75559796387615
2025-04-16 09:00:00,9,2,30.8455580944935
2025-04-16 10:00:00,10,2,29.72451404111556
2025-04-16 11:00:00,11,2,38.48113979482582
2025-04-16 12:00:00,12,2,38.35244771305582
2025-04-16 13:00:00,13,2,38.99343656997991
2025-04-16 14:00:00,14,2,40.60834670676073
2025-04-16 15:00:00,15,2,44.00911110907802
2025-04-16 16:00:00,16,2,40.57255533691882
2025-04-16 17:00:00,17,2,37.97955776958032
2025-04-16 18:00:00,18,2,46.215676553553735
2025-04-16 19:00:00,19,2,44.93434391234166
2025-04-16 20:00:00,20,2,47.1120552047574
2025-04-16 21:00:00,21,2,52.41383647067256
2025-04-16 22:00:00,22,2,52.51978528604612
2025-04-16 23:00:00,23,2,55.74421180196488
2025-04-17 00:00:00,0,3,16.762067624165105
2025-04-17 01:00:00,1,3,22.813549382391876
2025-04-17 02:00:00,2,3,21.985341141347448
2025-04-17 03:00:00,3,3,26.995383000900944
2025-04-17 04:00:00,4,3,27.173132956441407
2025-04-17 05:00:00,5,3,22.99977649000414
2025-04-17 06:00:00,6,3,30.897811485061887
2025-04-17 07:00:00,7,3,33.718083320253776
2025-04-17 08:00:00,8,3,30.92303926397143
2025-04-17 09:00:00,9,3,32.03590157765612
2025-04-17 10:00:00,10,3,34.732233925360916
2025-04-17 11:00:00,11,3,38.12477369723379
2025-04-17 12:00:00,12,3,41.858115107596404
2025-04-17 13:00:00,13,3,39.33487516477541
2025-04-17 14:00:00,14,3,36.77640728138518
2025-04-17 15:00:00,15,3,42.84483744296328
2025-04-17 16:00:00,16,3,41.499509407751155
2025-04-17 17:00:00,17,3,44.76491404835151
2025-04-17 18:00:00,18,3,50.98631635876774
2025-04-17 19:00:00,19,3,46.897372208446576
2025-04-17 20:00:00,20,3,54.351889548071284
2025-04-17 21:00:00,21,3,48.89920793923498
2025-04-17 22:00:00,22,3,52.7568087534411
2025-04-17 23:00:00,23,3,49.160917362436024
2025-04-18 00:00:00,0,4,16.62607988649667
2025-04-18 01:00:00,1,4,22.7740885637384
2025-04-18 02:00:00,2,4,20.863726197116492
2025-04-18 03:00:00,3,4,22.64641802391437
2025-04-18 04:00:00,4,4,21.15575614472548
2025-04-18 05:00:00,5,4,21.4257981655013
2025-04-18 06:00:00,6,4,26.60100393128543
2025-04-18 07:00:00,7,4,24.095279395237515
2025-04-18 08:00:00,8,4,29.721620370239393
2025-04-18 09:00:00,9,4,31.745120193031443
2025-04-18 10:00:00,10,4,34.86884118199156
2025-04-18 11:00:00,11,4,35.85503692517467
2025-04-18 12:00:00,12,4,36.37092014035272
2025-04-18 13:00:00,13,4,35.745113803636755
2025-04-18 14:00:00,14,4,39.35996860901274
2025-04-18 15:00:00,15,4,40.94102316530517
2025-04-18 16:00:00,16,4,41.43855305524536
2025-04-18 17:00:00,17,4,42.19496241377938
2025-04-18 18:00:00,18,4,46.79290605610029
2025-04-18 19:00:00,19,4,44.240877376260904
2025-04-18 20:00:00,20,4,46.216771495398255
2025-04-18 21:00:00,21,4,44.4217438585195
2025-04-18 22:00:00,22,4,49.66882728257641
2025-04-18 23:00:00,23,4,47.172405908793394
2025-04-19 00:00:00,0,5,17.108892761311445
2025-04-19 01:00:00,1,5,20.35653219879626
2025-04-19 02:00:00,2,5,21.590552113073908
2025-04-19 03:00:00,3,5,15.211268502077472
2025-04-19 04:00:00,4,5,24.558188184790357
2025-04-19 05:00:00,5,5,25.78431826668699
2025-04-19 06:00:00,6,5,26.075989541144086
2025-04-19 07:00:00,7,5,26.850240755220106
2025-04-19 08:00:00,8,5,32.23041808151608
2025-04-19 09:00:00,9,5,29.031416052619786
2025-04-19 10:00:00,10,5,28.99156605827709
2025-04-19 11:00:00,11,5,38.037770218693595
2025-04-19 12:00:00,12,5,36.4776845803337
2025-04-19 13:00:00,13,5,33.70514776196579
2025-04-19 14:00:00,14,5,40.23466922018585
2025-04-19 15:00:00,15,5,34.96633964829801
2025-04-19 16:00:00,16,5,38.37565915887187
2025-04-19 17:00:00,17,5,43.196075338612765
2025-04-19 18:00:00,18,5,41.11961833983371
2025-04-19 19:00:00,19,5,42.24601766226199
2025-04-19 20:00:00,20,5,43.245075521443454
2025-04-19 21:00:00,21,5,50.292702580700585
2025-04-19 22:00:00,22,5,48.245534425171904
2025-04-19 23:00:00,23,5,50.205113110949554
2025-04-20 00:00:00,0,6,14.648042229098682
2025-04-20 01:00:00,1,6,18.073007716034404
2025-04-20 02:00:00,2,6,20.584784297872663
2025-04-20 03:00:00,3,6,19.42843548555287
2025-04-20 04:00:00,4,6,24.581809334571
2025-04-20 05:00:00,5,6,25.351433234178963
2025-04-20 06:00:00,6,6,24.72329450180185
2025-04-20 07:00:00,7,6,29.401694366629716
2025-04-20 08:00:00,8,6,25.22289782691917
2025-04-20 09:00:00,9,6,34.79238983392044
2025-04-20 10:00:00,10,6,26.09730135589455
2025-04-20 11:00:00,11,6,33.192804321809554
2025-04-20 12:00:00,12,6,32.725081568838725
2025-04-20 13:00:00,13,6,36.95317150824714
2025-04-20 14:00:00,14,6,38.88198644472188
2025-04-20 15:00:00,15,6,41.596644906404315
2025-04-20 16:00:00,16,6,39.22904959374864
2025-04-20 17:00:00,17,6,41.439951335781686
2025-04-20 18:00:00,18,6,45.56704929389478
2025-04-20 19:00:00,19,6,43.75037669021436
2025-04-20 20:00:00,20,6,45.612090472940125
2025-04-20 21:00:00,21,6,41.084258967514955
2025-04-20 22:00:00,22,6,52.8418409272138
2025-04-20 23:00:00,23,6,50.59571129405503
2025-04-21 00:00:00,0,0,23.61124629023734
2025-04-21 01:00:00,1,0,20.414377905505432
2025-04-21 02:00:00,2,0,21.728932029540786
2025-04-21 03:00:00,3,0,24.625743890667504
2025-04-21 04:00:00,4,0,26.55272371603633
2025-04-21 05:00:00,5,0,26.76377160047772
2025-04-21 06:00:00,6,0,29.436452720180505
2025-04-21 07:00:00,7,0,32.256471416815884
2025-04-21 08:00:00,8,0,34.2899359891358
2025-04-21 09:00:00,9,0,35.328110071865616
2025-04-21 10:00:00,10,0,40.41210164307057
2025-04-21 11:00:00,11,0,42.823925566510134
2025-04-21 12:00:00,12,0,42.61831139991656
2025-04-21 13:00:00,13,0,34.570277837939265
2025-04-21 14:00:00,14,0,43.330220758050494
2025-04-21 15:00:00,15,0,44.63171986470563
2025-04-21 16:00:00,16,0,49.15346252581914
2025-04-21 17:00:00,17,0,47.372157617800156
2025-04-21 18:00:00,18,0,44.22939195451996
2025-04-21 19:00:00,19,0,49.801516126998365
2025-04-21 20:00:00,20,0,47.74823398549738
2025-04-21 21:00:00,21,0,50.4165573117379
2025-04-21 22:00:00,22,0,53.18359992630787
2025-04-21 23:00:00,23,0,50.431086804737745
2025-04-22 00:00:00,0,1,21.941733237869023
2025-04-22 01:00:00,1,1,24.24936780516734
2025-04-22 02:00:00,2,1,22.060565087155833
2025-04-22 03:00:00,3,1,27.864451098579867
2025-04-22 04:00:00,4,1,28.14004158166593
2025-04-22 05:00:00,5,1,25.690840903627123
2025-04-22 06:00:00,6,1,31.777078813272734
2025-04-22 07:00:00,7,1,30.93567676467051
2025-04-22 08:00:00,8,1,31.31159118887884
2025-04-22 09:00:00,9,1,33.76785064079104
2025-04-22 10:00:00,10,1,36.91584888169613
2025-04-22 11:00:00,11,1,39.63740399310903
2025-04-22 12:00:00,12,1,37.56358896412308
2025-04-22 13:00:00,13,1,40.247342655282104
2025-04-22 14:00:00,14,1,42.34751158080674
2025-04-22 15:00:00,15,1,46.60049386329048
2025-04-22 16:00:00,16,1,44.95331454967111
2025-04-22 17:00:00,17,1,50.87889688174543
2025-04-22 18:00:00,18,1,46.847725866912306
2025-04-22 19:00:00,19,1,48.39258908976767
2025-04-22 20:00:00,20,1,49.54345624002454
2025-04-22 21:00:00,21,1,53.05597085704452
2025-04-22 22:00:00,22,1,53.1315592379674
2025-04-22 23:00:00,23,1,54.31388749740913
2025-04-23 00:00:00,0,2,19.47414761542809
2025-04-23 01:00:00,1,2,21.231406354001038
2025-04-23 02:00:00,2,2,23.374438913473714
2025-04-23 03:00:00,3,2,23.527395861802027
2025-04-23 04:00:00,4,2,25.598015887748765
2025-04-23 05:00:00,5,2,27.41047279194369
2025-04-23 06:00:00,6,2,26.427927935836784
2025-04-23 07:00:00,7,2,31.215128117660004
2025-04-23 08:00:00,8,2,29.217985839208485
2025-04-23 09:00:00,9,2,31.263066385227035
2025-04-23 10:00:00,10,2,34.446721983585434
2025-04-23 11:00:00,11,2,33.959673362112696
2025-04-23 12:00:00,12,2,35.13907454641392
2025-04-23 13:00:00,13,2,36.79492684415085
2025-04-23 14:00:00,14,2,34.92338657517204
2025-04-23 15:00:00,15,2,43.85931652167673
2025-04-23 16:00:00,16,2,42.456827485235586
2025-04-23 17:00:00,17,2,45.23663166777665
2025-04-23 18:00:00,18,2,45.98971068854506
2025-04-23 19:00:00,19,2,46.039176226417815
2025-04-23 20:00:00,20,2,44.91747649394916
2025-04-23 21:00:00,21,2,49.57555406215285
2025-04-23 22:00:00,22,2,48.412156567496396
2025-04-23 23:00:00,23,2,54.06912555065455
2025-04-24 00:00:00,0,3,20.382381706999574
2025-04-24 01:00:00,1,3,25.764312720718404
2025-04-24 02:00:00,2,3,21.332390741139285
2025-04-24 03:00:00,3,3,26.561655056403307
2025-04-24 04:00:00,4,3,24.764254087065407
2025-04-24 05:00:00,5,3,29.261505401381473
2025-04-24 06:00:00,6,3,27.09558283204893
2025-04-24 07:00:00,7,3,26.964962546964156
2025-04-24 08:00:00,8,3,28.205093642777456
2025-04-24 09:00:00,9,3,36.106586708283544
2025-04-24 10:00:00,10,3,37.21067234822876
2025-04-24 11:00:00,11,3,36.79372559274224
2025-04-24 12:00:00,12,3,42.04762068353357
2025-04-24 13:00:00,13,3,36.61240965833391
2025-04-24 14:00:00,14,3,41.36735099792277
2025-04-24 15:00:00,15,3,41.05834400214838
2025-04-24 16:00:00,16,3,40.96874162796827
2025-04-24 17:00:00,17,3,44.47880625978242
2025-04-24 18:00:00,18,3,51.643990416719674
2025-04-24 19:00:00,19,3,46.00965076327158
2025-04-24 20:00:00,20,3,45.40659878750124
2025-04-24 21:00:00,21,3,51.17874707093416
2025-04-24 22:00:00,22,3,50.350524779244616
2025-04-24 23:00:00,23,3,55.08767631417785
2025-04-25 00:00:00,0,4,19.73430147816104
2025-04-25 01:00:00,1,4,21.187286976485748
2025-04-25 02:00:00,2,4,21.500983721354245
2025-04-25 03:00:00,3,4,22.292612630251906
2025-04-25 04:00:00,4,4,26.896655124319484
2025-04-25 05:00:00,5,4,25.80390758650022
2025-04-25 06:00:00,6,4,30.361927645165558
2025-04-25 07:00:00,7,4,34.94018970116752
2025-04-25 08:00:00,8,4,31.096911509651378
2025-04-25 09:00:00,9,4,29.341520136817106
2025-04-25 10:00:00,10,4,30.510168982773607
2025-04-25 11:00:00,11,4,39.38382397886413
2025-04-25 12:00:00,12,4,36.77015755335228
2025-04-25 13:00:00,13,4,34.894680902794796
2025-04-25 14:00:00,14,4,40.66619569732887
2025-04-25 15:00:00,15,4,45.67273169634744
2025-04-25 16:00:00,16,4,35.86950137601806
2025-04-25 17:00:00,17,4,44.58728526243538
2025-04-25 18:00:00,18,4,43.460477220784995
2025-04-25 19:00:00,19,4,50.818130918420266
2025-04-25 20:00:00,20,4,50.70979862066029
2025-04-25 21:00:00,21,4,43.77607791585866
2025-04-25 22:00:00,22,4,51.577132440681105
2025-04-25 23:00:00,23,4,51.74122895605535
2025-04-26 00:00:00,0,5,15.878152536055609
2025-04-26 01:00:00,1,5,20.537006421830647
2025-04-26 02:00:00,2,5,21.761236338401645
2025-04-26 03:00:00,3,5,20.343490012758828
2025-04-26 04:00:00,4,5,23.326116236270817
2025-04-26 05:00:00,5,5,30.16942672515888
2025-04-26 06:00:00,6,5,28.928758557995664
2025-04-26 07:00:00,7,5,27.155970996435176
2025-04-26 08:00:00,8,5,28.25985186943456
2025-04-26 09:00:00,9,5,30.467006890698134
2025-04-26 10:00:00,10,5,35.23381250202523
2025-04-26 11:00:00,11,5,37.829618225298546
2025-04-26 12:00:00,12,5,36.30226642686885
2025-04-26 13:00:00,13,5,36.790312604614925
2025-04-26 14:00:00,14,5,39.523562857103244
2025-04-26 15:00:00,15,5,39.513416537875585
2025-04-26 16:00:00,16,5,41.45877740812928
2025-04-26 17:00:00,17,5,38.81287839845836
2025-04-26 18:00:00,18,5,43.680270582827134
